ticker,sector,date,open,high,low,close,volume,daily_return_pct,pct_change,ma_7,ma_30,ma_50,rsi,macd,volatility_10d,signal,next_day_return
MSFT,Technology,2021-02-25,312.71,315.14,303.67,308.25,45988964,-1.4262,-1.3095,315.04,318.22,308.25,29.26,-1.79,4.5054,Hold,-1.317
AAPL,Technology,2021-05-26,139.4,140.43,138.81,139.39,75598369,-0.0072,0.0934,138.8,138.38,142.83,48.8,-0.74,2.8052,Buy,0.075
MSFT,Technology,2021-07-05,278.97,280.05,276.71,279.48,1000,0.1828,0.8443,285.19,280.4,280.19,39.41,1.88,6.5605,Buy,0.2868
TSLA,Automotive,2021-02-02,139.07,144.43,135.16,144.1,10715734,3.6169,4.70215,132.34,144.1,144.1,46.63,-4.18,8.0091,Sell,3.102
NFLX,Entertainment,2021-08-17,547.93,557.58,544.43,554.66,28982633,1.2283,1.4616,544.08,492.95,485.85,67.25,20.84125,7.7847,Buy,1.2147
NFLX,Entertainment,2021-10-15,613.98,621.16,604.8,609.39,51123977,-0.7476,-1.1661,600.74,565.65,555.73,61.67,16.23,18.5036,Buy,-0.2138
AAPL,Technology,2021-04-08,145.58,146.29,144.77,144.9,6627013,-0.4671,-1.348,150.88,152.37,154.18,59.42,-0.91,2.9967,Sell,-0.8218
NFLX,Entertainment,2021-03-09,414.44,438.72,412.65,426.95,73774427,3.0185,2.6742,423.89,425.91,426.95,49.31,0.36,6.3024,Sell,2.2584
NFLX,Entertainment,2021-12-07,516.91,527.12,516.12,516.39,13082417,-0.1006,-0.3762,517.43,521.46,545.58,47.83,-5.27,7.514,Sell,0.3756
AAPL,Technology,2021-11-24,136.33,139.82,134.81,138.72,1000,1.7531,0.3109,140.84,139.18,138.08,30.57,2.11,1.4314,Buy,1.6117
NFLX,Entertainment,2021-07-29,516.07,525.11,508.09,514.21,67768503,-0.3604,-0.48,485.09,466.46,469.21,62.84,-0.23,28.0002,Buy,-0.959
GOOGL,Technology,2021-09-07,2616.4,2630.35,2613.93,1237.6000000000001,12849068,0.1743,0.1173,1240.1075,2738.96,2777.98,22.2,-19.588749999999997,47.9441375,Hold,3.5347
GOOGL,Technology,2021-10-05,2702.25,2740.72,2690.75,1237.6000000000001,28077414,1.095,1.2077,1240.1075,2676.1,2718.91,46.27,20.84125,28.3926,Buy,-2.7716
JPM,Finance,2021-05-25,159.94,164.24,158.46,162.06,41803462,1.3255,0.4899,156.23,153.95,148.71,53.63,-0.26,6.0515,Buy,1.4692
GOOGL,Technology,2021-01-29,2973.21,3009.81,2951.52,1237.6000000000001,15455396,0.6643,-0.0251,1240.1075,2992.96,2992.96,49.7,-18.55,35.3074,Sell,-2.0523
TSLA,Automotive,2021-03-31,171.98,172.55,158.75,257.31500000000005,60882379,-4.3987125,-4.0847,168.83,171.06,166.46,44.4,-0.56,6.8008,Sell,-5.8069749999999996
TSLA,Automotive,2021-09-29,128.11,128.51,114.41,119.6,37662506,-4.3987125,-4.73485,128.93,140.87,136.71,49.64,-9.15,4.9605,Sell,-5.8069749999999996
JNJ,Healthcare,2021-05-12,190.14,190.19,187.8,188.09,40817816,-1.0782,-1.2029,187.06,180.43,174.55,54.85,3.69,2.8842,Buy,-1.274
JPM,Finance,2021-05-21,161.08,163.77,159.39,161.98,67153483,0.5587,1.0733,153.19,153.48,147.42,52.29,-1.01,5.0647,Sell,0.5685
MSFT,Technology,2021-11-17,347.41,355.5,343.67,353.61,72085844,1.7846,2.3562,349.75,348.83,344.82,46.17,1.9,4.6153,Buy,2.2142
AMZN,E-Commerce,2021-03-24,3238.1,3317.03,3229.08,1.0,74049178,2.0676,2.0862,1240.1075,3243.74,3348.43,50.78,7.27,47.9441375,Buy,-3.9993
NFLX,Entertainment,2021-03-18,427.56,434.71,421.6,423.28,8444970,-1.001,-0.9338,420.18,422.65,436.8,54.21,-0.38,5.863,Sell,0.7123
TSLA,Automotive,2021-08-19,158.72,159.02,153.3,154.03,12083465,-2.9549,-1.0281,148.46,129.45,109.82,67.74,9.74,11.1515,Buy,-3.0082
TSLA,Automotive,2021-08-30,151.37,152.17,141.38,144.15,25820475,-4.3987125,-4.6375,156.43,137.08,123.43,50.49,16.85,5.5534,Buy,-5.5158
TSLA,Automotive,2021-04-15,114.68,122.11,112.73,114.17,21368226,-0.4447,-1.1001,127.91,158.94,165.42,65.11,-19.19,10.7368,Sell,-0.5856
AAPL,Technology,2021-05-20,136.55,137.71,135.36,135.38,60855371,-0.8568,-0.7696,135.78,138.22,143.97,51.89,0.56,3.3805,Sell,-0.8435
JNJ,Healthcare,2021-10-22,116.22,116.4,113.37,115.68,64921344,-0.4646,-0.4132,115.02,122.2,129.15,59.15,-4.34,1.5689,Sell,-0.6635
MSFT,Technology,2021-12-16,340.59,341.7,339.32,341.35,61945316,0.2231,-0.0527,342.15,351.0,349.87,42.33,-3.78,5.5749,Sell,0.3536
JNJ,Healthcare,2021-01-01,168.72,169.71,167.88,169.66,42204348,0.5571,0.0,169.66,169.66,169.66,50.87,0.0,0.01,Hold,0.7026
GOOGL,Technology,2021-02-24,3067.39,3098.87,3063.18,1237.6000000000001,44291425,0.8525,0.6488,1240.1075,3064.34,3093.54,59.06,20.84125,44.3536,Buy,3.574
NFLX,Entertainment,2021-07-27,494.06,501.98,492.53,500.29,12283386,1.261,1.6085,466.61,463.97,467.36,55.52,-11.15,24.4239,Buy,1.3533
AMZN,E-Commerce,2021-02-17,3408.96,3418.17,3314.97,1237.6000000000001,44180568,-2.6677,-2.6091,1240.1075,3499.43,3318.02,33.05,-18.82,47.9441375,Sell,2.2168
JNJ,Healthcare,2021-09-21,124.45,125.17,122.03,123.78,13544784,-0.5384,-0.4264,128.49,137.91,145.45,45.64,-4.63,4.7069,Sell,-0.8492
AAPL,Technology,2021-12-02,133.92,134.77,130.71,132.82,8644601,-0.8214,-1.3884,134.49,138.74,137.74,37.32,-2.16,3.6273,Sell,-1.045
NFLX,Entertainment,2021-09-30,569.19,574.59,561.48,561.93,24745951,-1.2755,-0.8872,560.45,547.45,539.52,52.98,11.53,7.1753,Buy,0.2748
AAPL,Technology,2021-06-24,134.98,137.37,134.54,135.9,11364621,0.6816,0.8235,131.86,133.77,135.8,49.32,-2.69,3.6295,Sell,0.7169
JNJ,Healthcare,2021-08-18,148.29,148.96,146.25,146.63,49669277,-1.1194,-0.6505,271.57,156.27,163.86,46.48,-4.82,1.9602,Sell,-0.6453
MSFT,Technology,2021-04-09,316.44,319.52,310.03,310.99,49036554,-1.7223,-1.8154,313.15,300.8,308.5,53.99,8.76,4.0579,Buy,-2.4444
GOOGL,Technology,2021-11-25,2681.59,2735.91,2680.29,1237.6000000000001,53949400,1.8455,1.9707,1240.1075,2702.84,2702.6,47.06,-11.71,36.8943,Sell,0.0251
NFLX,Entertainment,2021-08-30,529.35,552.26,526.36,547.87,56749312,3.4986,3.7043,545.27,524.29,498.42,63.96,9.63,8.3316,Buy,5.0033
JNJ,Healthcare,2021-05-25,180.12,182.39,177.93,178.17,42915804,-1.0826,-0.9506,183.61,184.03,178.22,47.28,1.0,3.6904,Sell,-0.8848
JPM,Finance,2021-02-12,141.35,142.89,140.08,140.49,13705883,-0.6084,-0.4111,139.38,146.18,140.49,40.79,-3.19,2.6541,Sell,-0.7788
NFLX,Entertainment,2021-03-16,424.31,430.55,419.85,425.24,32934553,0.2192,0.2617,419.07,423.04,440.74,51.38,-0.77,7.7197,Sell,-0.2707
GOOGL,Technology,2021-05-12,2534.57,2573.6,2526.13,1237.6000000000001,26761083,0.9086,0.4943,1240.1075,2716.56,2813.66,37.08,-19.588749999999997,46.7634,Sell,-0.108
AAPL,Technology,2021-04-02,154.47,154.79,151.14,152.66,56979615,-1.1717,-0.6508,152.18,152.84,155.26,50.49,0.2,2.4736,Sell,-0.9492
TSLA,Automotive,2021-06-02,83.61,86.95,75.1,77.67,55353856,-4.3987125,-4.73485,84.44,90.97,110.28,52.32,-0.51,5.2482,Sell,-5.8069749999999996
NFLX,Entertainment,2021-09-17,559.97,565.49,545.11,551.71,42661003,-1.4751,-1.9827,548.68,542.5,517.73,51.82,-0.51,8.464,Buy,0.033
JPM,Finance,2021-09-08,232.08,232.77,230.65,230.96,19981740,-0.4826,0.039,230.62,226.87,214.4,36.74,3.46,1.8563,Buy,-0.2836
JNJ,Healthcare,2021-11-12,117.62,117.64,116.13,116.36,41574089,-1.0712,-0.6659,117.22,117.74,122.24,44.9,0.61,1.3742,Sell,-0.9576
NFLX,Entertainment,2021-04-26,426.61,430.7,409.06,418.77,49730083,-1.8377,-1.4125,423.24,437.69,432.42,52.2,-10.94,6.2198,Sell,-3.9982
JNJ,Healthcare,2021-04-30,182.8,185.16,182.48,184.99,37283916,1.198,0.7296,184.03,175.08,169.41,67.01,6.08,2.067,Buy,0.7115
AMZN,E-Commerce,2021-07-28,3908.77,3928.44,3842.6,1237.6000000000001,77331602,-1.6849,-1.4697,1240.1075,3631.3,3491.17,53.3,20.84125,47.9441375,Buy,1.6769
TSLA,Automotive,2021-11-08,110.1,111.38,85.07,91.33,23383840,-4.3987125,-4.73485,101.58,107.23,118.94,51.07,-3.25,9.3641,Sell,-5.8069749999999996
NFLX,Entertainment,2021-03-25,449.4,454.41,446.23,448.27,67401280,-0.2514,-0.8537,445.75,428.61,432.68,60.97,4.11,18.3532,Buy,-0.7285
JPM,Finance,2021-04-19,150.77,155.03,149.17,151.64,72412640,0.577,0.3308,151.76,139.65,139.23,60.9,9.29,1.9401,Buy,0.7077
MSFT,Technology,2021-01-20,311.03,313.26,310.05,310.79,26391872,-0.0772,-0.3207,309.6,310.79,310.79,67.72,-7.51,7.3394,Sell,0.6755
JNJ,Healthcare,2021-03-05,159.62,160.61,158.91,160.53,56473397,0.5701,0.7405,157.51,157.95,160.53,33.57,-2.55,3.7281,Sell,0.3356
TSLA,Automotive,2021-08-31,142.91,147.92,132.62,144.29,42496120,0.9656,0.0971,153.77,137.46,125.05,52.46,15.61,6.5723,Buy,1.1456
TSLA,Automotive,2021-04-07,134.4,141.14,130.39,139.85,38197092,4.0551,4.70215,149.95,167.02,167.52,58.57,-8.74,15.0077,Sell,4.6442
JPM,Finance,2021-11-10,242.84,246.98,240.53,245.71,5951680,1.1818,0.9491,242.84,241.26,237.62,49.89,1.13,2.1719,Buy,1.0519
JNJ,Healthcare,2021-04-19,180.38,182.19,179.61,180.8,78205546,0.2328,0.5897,178.89,170.14,164.87,60.56,4.81,4.0276,Buy,0.1786
NFLX,Entertainment,2021-07-30,513.37,524.94,499.44,507.63,34670197,-1.1181,-1.2796,492.44,467.54,469.78,66.33,5.95,26.8765,Buy,-2.0398
MSFT,Technology,2021-06-09,285.75,289.9,284.19,284.28,21430066,-0.5144,-0.5458,277.37,277.15,286.93,53.84,-1.11,5.57,Buy,-1.0356
AAPL,Technology,2021-09-17,135.95,136.63,133.07,134.55,42114536,-1.0298,-1.0152,139.44,144.38,143.88,43.46,-3.63,3.7987,Sell,-1.1846
TSLA,Automotive,2021-06-08,73.78,77.91,71.1,72.5,10986128,-1.7349,-2.7498,78.66,86.22,102.64,46.9,-2.03,4.7844,Sell,-0.8954
AAPL,Technology,2021-10-26,135.01,135.41,129.96,132.34,37267092,-1.9776,-1.854,134.49,135.97,139.69,53.53,-0.47,2.6478,Sell,-1.9694
JPM,Finance,2021-02-25,135.88,139.46,134.63,137.23,30294829,0.9935,0.9564,140.25,142.53,137.23,50.17,-1.88,3.0023,Sell,0.7848
AMZN,E-Commerce,2021-07-16,3716.04,3801.78,3676.73,1237.6000000000001,20687757,1.9456,2.1251,1240.1075,3505.87,3364.1,65.27,20.84125,47.9441375,Buy,-0.1047
MSFT,Technology,2021-04-23,289.04,290.21,288.2,288.94,15327606,-0.0346,-0.4102,292.54,301.42,302.83,50.49,-2.61,8.9794,Sell,0.0736
AAPL,Technology,2021-07-08,137.65,139.5,136.89,137.4,29089451,-0.1816,-1.0158,136.99,133.14,135.52,53.52,2.66,2.3046,Buy,-0.1158
AAPL,Technology,2021-05-17,135.3,135.61,131.87,132.55,9680583,-2.0325,-1.7857,138.07,139.35,144.8,38.84,1.16,3.9662,Sell,-2.1935
JNJ,Healthcare,2021-09-27,126.91,127.35,125.03,125.97,72780861,-0.7407,-0.8735,125.38,134.85,142.84,38.35,-4.88,2.5223,Sell,-0.7109
JNJ,Healthcare,2021-11-18,119.91,120.56,117.23,119.07,22872119,-0.7005,-0.7833,118.58,117.36,120.91,48.03,0.59,1.3635,Buy,-0.5605
JPM,Finance,2021-06-23,168.08,169.99,164.6,164.85,22510359,-1.9217,-2.2764,171.7,164.48,160.11,43.59,4.11,3.2552,Buy,-1.8971
NFLX,Entertainment,2021-04-16,431.14,433.8,416.36,418.55,10199488,-2.9202,-2.6945,433.01,436.49,431.23,54.17,0.67,14.2783,Sell,-4.0663
AAPL,Technology,,135.58,138.03,134.67,137.75,69511785,1.6005,1.8409,136.39,143.6,143.69,50.67,-3.91,3.624,Sell,1.5188
NFLX,Entertainment,2021-12-15,527.1,529.94,502.04,507.2,40049056,-3.7754,-3.8957,518.33,522.44,539.92,47.78,-3.86,8.4376,Sell,-2.1925
JNJ,Healthcare,2021-10-13,118.27,118.55,115.96,116.82,20427044,-1.226,-1.0503,119.42,127.12,133.95,34.48,-4.14,2.8936,Sell,-1.3092
AMZN,E-Commerce,2021-07-21,3781.98,3883.51,3770.36,1237.6000000000001,6967502,2.0106,2.0951,1240.1075,3554.74,3411.63,59.8,20.84125,47.9441375,Buy,5.763225
NFLX,Entertainment,2021-02-16,409.27,430.61,401.24,424.0,47588291,3.5991,2.6162,415.54,451.51,424.0,49.61,-19.588749999999997,8.2281,Sell,4.3434
MSFT,Technology,2021-10-29,359.15,359.33,355.01,355.22,7373435,-1.0943,-0.6433,351.52,343.37,342.99,56.56,3.47,5.5304,Buy,-0.9999
NFLX,Entertainment,2021-12-21,502.91,517.85,496.93,507.48,30928768,0.9087,-0.2183,514.47,520.64,533.25,47.59,-4.31,9.5543,Sell,1.0881
JPM,Finance,2021-09-28,243.06,246.29,242.55,243.36,50364399,0.1234,0.4872,234.64,230.97,226.14,50.02,0.53,6.8727,Buy,0.1659
AMZN,E-Commerce,2021-12-20,4255.09,4299.7,4232.62,1237.6000000000001,71905334,0.6841,0.8446,1240.1075,4151.83,4085.99,49.37,20.84125,39.1679,Buy,-5.1889
GOOGL,Technology,2021-09-09,2605.78,2679.72,2601.45,1237.6000000000001,72321158,2.7055,2.1656,1240.1075,2726.73,2776.69,39.22,-19.588749999999997,19.7988,Sell,-0.7896
JNJ,Healthcare,2021-01-13,168.82,169.62,167.43,169.13,43167549,0.1836,0.2489,170.76,169.13,169.13,46.95,0.0,0.01,Buy,-0.1927
AAPL,Technology,2021-10-22,131.62,132.64,129.97,131.34,52622586,-0.2127,-0.3188,135.31,136.39,140.24,52.39,0.29,2.5122,Sell,-0.0828
JPM,Finance,2021-12-30,236.13,241.85,236.07,240.77,57319952,1.965,2.7307,239.33,247.26,246.53,45.86,-5.37,3.2564,Sell,1.7634
JPM,Finance,2021-09-16,228.0,230.53,224.14,226.69,78582112,-0.5746,-0.3078,229.57,228.08,219.79,38.22,1.2,2.391,Buy,-1.4458
MSFT,Technology,2021-07-28,307.77,311.52,305.75,308.81,37987129,0.3379,1.0636,304.87,288.93,284.61,51.94,7.59,8.727,Buy,0.4134
TSLA,Automotive,2021-08-10,142.04,147.19,134.55,135.46,55734575,-4.3987125,0.0665,128.49,118.96,99.55,46.2,0.66,10.1756,Buy,-4.5844
AMZN,E-Commerce,2021-04-05,3131.65,3134.19,3045.08,1237.6000000000001,23079481,-2.605,-2.2579,1240.1075,3180.29,3287.35,41.51,20.84125,47.9441375,Sell,-2.7175
MSFT,Technology,2021-08-05,328.95,334.67,325.85,333.13,11971781,1.2707,1.8372,318.63,296.72,290.11,66.82,15.94,8.5921,Buy,0.2565
JPM,Finance,2021-12-31,240.44,244.79,239.1,244.31,35102259,1.6095,1.4703,240.2,246.83,246.61,49.92,-5.33,3.3008,Sell,1.3167
JNJ,Healthcare,2021-02-18,157.79,157.93,157.2,157.31,21322890,-0.3042,-0.6191,158.3,161.37,157.31,28.46,-0.87,1.3716,Hold,-0.1596
AMZN,E-Commerce,2021-02-05,3480.93,3542.01,3434.58,1237.6000000000001,59191772,1.4413,1.3641,1240.1075,3531.1,3531.1,62.5,-19.588749999999997,28.5587,Sell,-5.8069749999999996
AAPL,Technology,2021-11-05,143.82,145.36,142.99,144.24,7833978,0.292,0.3967,140.09,136.86,138.15,57.3,0.2,3.53,Buy,0.1134
NFLX,Entertainment,2021-12-29,551.0,562.78,541.75,561.86,51345505,1.971,1.278,542.06,523.31,526.94,58.08,6.94,21.0669,Buy,2.4148
AAPL,Technology,2021-11-30,134.79,135.27,132.21,134.02,42630970,-0.5713,-0.3495,136.51,138.7,137.93,36.12,-1.03,3.7751,Sell,-0.3649
TSLA,Automotive,2021-10-05,108.57,109.81,104.91,107.41,48825436,-1.0684,-1.0137,118.1,134.71,135.69,48.45,-8.49,10.3093,Sell,-1.1664
AMZN,E-Commerce,2021-02-04,3425.44,3494.28,3410.82,1237.6000000000001,43375530,1.6973,1.6377,1240.1075,3483.58,3483.58,68.22,4.31,25.2422,Sell,-3.6566
GOOGL,Technology,2021-02-10,3082.06,3144.46,3053.31,1237.6000000000001,73562249,1.3384,1.578,1240.1075,3123.31,3123.31,66.42,20.84125,47.9441375,Sell,5.763225
TSLA,Automotive,2021-03-05,158.34,171.17,153.4,167.96,31861723,4.4427875,4.2453,166.53,163.66,167.96,31.74,-1.97,7.7513,Buy,5.2939
NFLX,Entertainment,2021-01-07,525.41,527.3,512.58,517.58,49057196,-1.4903,-2.301,517.58,517.58,517.58,30.77,0.0,0.01,Hold,-1.5194
GOOGL,Technology,2021-03-19,2865.77,2945.56,2856.49,1237.6000000000001,71570363,2.3582,2.249,1240.1075,3044.61,3031.39,38.27,-19.588749999999997,35.6003,Sell,-3.2766
AMZN,E-Commerce,2021-05-03,3028.99,3039.71,3018.74,1237.6000000000001,47931304,-0.1284,-0.44,1240.1075,3166.98,3171.27,60.98,-8.84,47.9441375,Sell,0.7032
JPM,Finance,2021-08-19,224.15,226.02,223.22,224.66,15998245,0.2275,0.8258,223.47,212.61,198.33,60.85,6.88,1.5041,Buy,0.0358
AAPL,Technology,2021-01-20,159.43,159.73,157.63,158.84,33604079,-0.3701,-0.1258,160.87,158.84,158.84,59.19,-0.58,2.8402,Buy,-0.5454
NFLX,Entertainment,2021-06-15,478.26,487.68,474.8,482.22,74351292,0.828,1.211,473.54,468.04,451.92,48.29,-0.11,9.5628,Buy,0.6596
AMZN,E-Commerce,2021-10-29,4027.99,4029.23,3986.89,1237.6000000000001,8818512,-0.7617,-0.3627,1240.1075,4015.02,3963.36,50.0,-19.588749999999997,41.473,Sell,-0.4694
TSLA,Automotive,2021-09-24,135.73,141.6,130.68,137.85,21457616,1.5619,4.70215,130.92,143.68,136.7,45.77,-11.86,5.2012,Sell,0.5864
JPM,Finance,2021-07-13,185.84,190.46,185.69,188.52,61915203,1.4421,0.8776,185.66,175.75,168.07,69.46,6.96,1.9606,Buy,1.143
GOOGL,Technology,2021-11-02,2676.98,2690.38,2663.52,1237.6000000000001,30058664,-0.198,-0.472,1240.1075,2704.62,2688.39,44.69,-6.65,31.6061,Sell,-2.9464
JPM,Finance,2021-02-09,140.02,142.09,134.35,135.2,17497064,-3.4424,-3.9227,140.54,135.2,135.2,42.05,-2.57,3.3853,Buy,-3.1657
NFLX,Entertainment,2021-07-05,461.96,473.35,454.32,458.23,7934527,-0.8074,-1.1093,479.62,474.8,465.22,50.89,2.99,11.2735,Buy,-1.7322
AMZN,E-Commerce,2021-08-20,3940.26,3975.38,3804.96,1237.6000000000001,34531218,-1.9638,-2.0379,1240.1075,3858.4,3713.34,51.27,20.84125,47.9441375,Buy,-0.8768
MSFT,Technology,2021-06-15,286.16,287.06,282.09,283.42,27474078,-0.9575,-1.5082,285.66,277.34,285.08,57.99,4.35,7.2634,Buy,-1.1182
JPM,Finance,2021-11-05,243.6,243.89,241.58,241.64,66404493,-0.8046,-1.0321,240.83,241.13,236.72,49.86,0.48,2.5975,Sell,-0.4527
AMZN,E-Commerce,2021-04-27,3100.04,3205.62,3099.91,1237.6000000000001,15998312,2.3564,2.3505,1240.1075,3191.61,3190.34,64.0,2.22,47.9441375,Sell,4.4291
MSFT,Technology,2021-04-26,288.45,292.21,285.42,287.34,73185723,-0.3848,-0.5537,290.26,300.97,302.21,34.21,-5.07,8.8175,Sell,-1.0941
GOOGL,Technology,2021-08-06,2708.8,2774.9,2681.0,1237.6000000000001,14845853,1.9477,2.1861,1240.1075,2800.77,2712.71,51.19,-19.588749999999997,47.9441375,Sell,4.347
JPM,Finance,2021-03-16,130.92,133.22,125.25,127.45,34517552,-2.6505,-3.0651,128.5,136.84,140.92,38.84,-4.73,2.9253,Sell,-2.7095
MSFT,Technology,2021-03-03,292.4,295.23,291.33,292.83,10730370,0.1471,-0.3912,303.39,316.44,292.83,35.7,-8.11,9.6041,Sell,-0.1301
JPM,Finance,2021-12-14,251.12,251.26,248.83,257.31500000000005,22662906,-0.6172,-0.1041,249.37,249.92,246.34,45.67,0.09,2.5522,Sell,-0.6874
TSLA,Automotive,2021-04-05,150.13,153.81,138.28,142.56,30604302,-4.3987125,-3.4212,160.88,168.63,167.08,59.01,-7.19,11.2254,Sell,-4.2022
JPM,Finance,2021-12-10,250.66,251.59,247.37,248.75,62502979,-0.762,-0.1044,249.88,249.31,245.89,40.27,0.76,2.8837,Buy,-0.9559
JNJ,Healthcare,2021-04-14,181.62,182.09,179.11,179.66,37971298,-1.0792,-0.7897,175.11,168.2,163.68,65.46,3.12,4.6687,Buy,-1.198
AMZN,E-Commerce,2021-10-28,4009.88,4021.91,4004.27,1237.6000000000001,35938605,0.0494,0.2361,1240.1075,4015.33,3960.67,48.83,-19.588749999999997,39.4485,Sell,2.8868
MSFT,Technology,2021-02-04,329.77,337.13,328.75,334.46,31544287,1.4222,1.2717,324.94,334.46,334.46,73.23,-15.24,8.0728,Sell,0.9528
AAPL,Technology,2021-06-21,129.19,132.27,128.33,131.25,28355378,1.5946,2.2276,128.54,134.08,135.86,56.07,-3.4,2.9491,Sell,1.7088
JPM,Finance,2021-02-18,142.02,144.37,140.82,143.26,64475377,0.8731,0.3292,141.98,144.01,143.26,48.91,-2.19,2.9759,Sell,0.8343
MSFT,Technology,2021-04-07,314.9,316.59,314.26,316.48,67698348,0.5017,0.7577,311.43,300.29,308.83,61.85,8.04,4.1589,Buy,0.7009
JPM,Finance,2021-08-16,221.16,225.32,219.28,225.1,39321334,1.7815,1.5565,222.76,208.76,195.11,65.73,10.97,2.1032,Buy,1.3233
AMZN,E-Commerce,2021-05-26,3139.66,3160.19,3110.69,1237.6000000000001,48095979,0.1198,0.2539,1240.1075,3098.97,3136.96,59.0,-0.28,36.6891,Sell,-2.8156
NFLX,Entertainment,2021-02-24,426.09,434.96,418.64,422.26,55153375,-0.8989,-0.2221,428.73,436.23,422.26,52.52,-8.65,10.0818,Sell,-0.7772
JPM,Finance,2021-03-22,127.84,128.32,122.32,125.17,58319652,-2.0885,-2.2109,127.77,134.98,138.72,42.39,-6.01,1.6917,Sell,-2.2083
AAPL,Technology,2021-06-11,130.82,131.64,128.63,130.99,25715991,0.1299,-0.524,132.45,136.88,138.1,39.64,-2.73,1.1326,Sell,0.4889
JPM,Finance,2021-11-09,242.99,244.95,242.5,243.4,62943861,0.1687,-0.0862,242.0,241.18,237.36,48.38,1.28,2.442,Buy,-0.3734
TSLA,Automotive,2021-11-09,93.12,103.19,91.44,101.48,69411098,4.4427875,4.70215,101.18,106.37,118.08,51.91,-2.04,9.3159,Sell,5.763225
GOOGL,Technology,2021-12-14,2691.71,2695.01,2666.95,1237.6000000000001,11380504,-0.6546,-0.2972,1240.1075,2696.29,2700.5,56.53,2.79,25.5857,Buy,4.2325
MSFT,Technology,2021-04-15,306.66,308.49,301.34,303.24,74429737,-1.1152,-1.4975,310.83,302.41,306.85,44.37,7.57,4.0946,Buy,-1.6735
JNJ,Healthcare,2021-01-29,161.83,162.68,160.84,160.94,33493684,-0.55,-0.4454,157.93,160.94,160.94,51.59,-0.57,2.8992,Sell,-0.6009
AMZN,E-Commerce,2021-09-10,3743.89,3851.91,3733.68,1237.6000000000001,25752466,2.8719,2.7898,1240.1075,3888.82,3831.67,51.08,-19.588749999999997,47.9441375,Sell,0.0145
AMZN,E-Commerce,2021-09-13,3850.07,3928.74,3832.15,1237.6000000000001,79762525,1.5522,1.5168,1240.1075,3891.01,3837.9,50.15,-19.588749999999997,47.4454,Sell,-0.689
JNJ,Healthcare,2021-07-12,168.52,169.72,164.42,165.18,75046236,-1.982,-1.848,167.25,174.65,178.68,27.51,-5.4,1.4984,Hold,-2.3514
NFLX,Entertainment,2021-06-09,472.81,473.42,456.63,458.27,35598682,-3.0752,-3.1101,467.17,461.67,449.93,41.58,4.63,8.2365,Buy,-2.202
NFLX,Entertainment,2021-11-23,521.97,526.84,513.73,517.04,66588476,-0.9445,-1.6043,534.32,545.47,554.0,59.01,-6.65,9.7845,Sell,-1.0709
NFLX,Entertainment,2021-06-22,471.12,473.71,459.16,462.83,38833780,-1.7596,-3.0438,475.79,472.04,455.26,51.54,0.7,8.9444,Buy,-2.2904
JNJ,Healthcare,2021-07-14,161.33,163.56,156.5,159.88,42661003,-0.8988,-1.6668,165.55,173.58,177.81,25.48,-6.32,2.8063,Hold,-0.8892
GOOGL,Technology,2021-11-03,2670.06,2694.28,2655.18,1237.6000000000001,73877272,0.6599,0.5989,1240.1075,2705.95,2687.19,44.16,-13.05,31.6226,Buy,-0.8345
JPM,Finance,2021-08-30,229.07,229.72,224.99,226.82,69418038,-0.9822,-1.4083,231.53,221.73,206.6,45.81,4.24,4.2807,Buy,-1.3526
JPM,Finance,2021-07-23,208.76,208.94,203.68,204.38,48215035,-2.0981,-2.0746,203.09,184.71,176.07,54.96,0.0,7.5065,Buy,-1.3819
JNJ,Healthcare,2021-12-29,116.83,118.35,115.19,117.73,39155770,0.7704,1.7809,113.64,116.09,116.78,40.23,-1.11,2.2867,Sell,1.1664
JNJ,Healthcare,2021-03-24,164.69,168.11,164.26,167.1,19575872,1.4634,1.2175,167.52,160.71,160.66,59.47,5.69,1.7812,Buy,1.2836
AMZN,E-Commerce,2021-08-10,3941.16,4004.49,3912.91,1237.6000000000001,30962970,0.9474,0.8103,1240.1075,3761.45,3618.42,54.62,20.84125,47.9441375,Buy,-2.0558
AMZN,E-Commerce,2021-08-16,4050.68,4076.05,3977.18,1237.6000000000001,75710307,-1.7158,-1.8059,1240.1075,3817.19,3672.59,56.47,20.84125,47.9441375,Buy,3.5341
MSFT,Technology,2021-11-02,347.89,353.79,346.86,352.56,68812368,1.3424,1.4912,352.39,344.31,343.19,52.0,3.42,5.0312,Buy,1.3467
JNJ,Healthcare,2021-06-21,182.49,182.81,180.8,181.87,46501346,-0.3397,-1.1092,180.61,181.28,182.04,54.94,-1.5,2.7753,Sell,-0.5795
MSFT,Technology,2021-03-05,298.98,299.11,294.36,257.31500000000005,31163966,-1.3345,-0.5931,298.66,315.5,294.99,46.3,-9.42,8.6958,Sell,-1.2777
JPM,Finance,2021-03-05,135.02,135.19,134.01,134.27,64368736,-0.5555,-0.9224,136.45,141.05,134.27,42.8,-1.74,3.0829,Sell,-0.8938
NFLX,Entertainment,2021-12-27,551.37,554.04,543.98,552.75,35163588,0.2503,1.3328,528.34,522.27,528.2,57.21,4.24,17.2281,Buy,-0.6822
MSFT,Technology,2021-02-22,323.36,325.66,315.51,318.88,31516840,-1.3855,-0.9351,318.28,317.89,318.88,30.46,1.39,4.0963,Buy,-1.6539
